,0
nFRing,0.0
nG12AHRing,0.0
n12AHRing,0.0
n11AHRing,0.0
n6ARing,0.0
NaaN,0.0
NsssNH,0.0
NtN,0.0
NsssSiH,0.0
NssSiH2,0.0
NsSiH3,0.0
NsF,0.0
NssO,0.0
NdO,0.0
NsOH,0.0
NdS,0.0
NsSH,0.0
NsssssP,0.0
NdsssP,0.0
NsssP,0.0
nS,0.0
NsPH2,0.0
NssssSi,0.0
NsssGeH,0.0
NssGeH2,0.0
NsGeH3,0.0
NsCl,0.0
NddssS,0.0
NdssS,0.0
NaaS,0.0
VR2_D,0.0
VR1_D,0.0
ATS7dv,0.0
LogEE_D,0.0
ATS0d,0.0
SpDiam_D,0.0
NssPH,0.0
NsssdAs,0.0
NsssAs,0.0
NssAsH,0.0
NsAsH2,0.0
NssssGe,0.0
NsssSnH,0.0
NssSnH2,0.0
NsSnH3,0.0
NsBr,0.0
NddssSe,0.0
NdssSe,0.0
NaaSe,0.0
NssSe,0.0
SssBe,0.0
SsLi,0.0
NsssN,0.0
NddsN,0.0
NaasN,0.0
NssssN,0.0
SssssBe,0.0
SssBH,0.0
SsssB,0.0
SssssB,0.0
NssssPb,0.0
SddC,0.0
StsC,0.0
VR3_Dzpe,0.0
NssssSn,0.0
NsI,0.0
NsPbH3,0.0
NssPbH2,0.0
NsssPbH,0.0
SdCH2,0.0
C1SP1,0.0
nBondsKD,0.0
nBondsA,0.0
nBondsT,0.0
Xp-5dv,0.0
Xch-4d,0.0
Xch-3d,0.0
C4SP3,0.0
C3SP3,0.0
ATS1d,0.0
C3SP2,0.0
ATS2d,0.0
Si,0.0
Sare,0.0
