,0
nHetero,0.00024873564366111446
IC4,0.0002235638109602965
n12aRing,0.0
n10aRing,0.0
nG12aHRing,0.0
n12aHRing,0.0
n11aHRing,0.0
n10aHRing,0.0
n9aHRing,0.0
n8aHRing,0.0
n7aHRing,0.0
n6aHRing,0.0
n9FARing,0.0
MPC10,0.0
n10FARing,0.0
n11FARing,0.0
MPC5,0.0
n12FARing,0.0
nG12FARing,0.0
MPC2,0.0
apol,0.0
nFAHRing,0.0
piPC7,0.0
piPC6,0.0
nSpiro,0.0
ATS2Z,0.0
piPC2,0.0
piPC1,0.0
n8Ring,0.0
n11aRing,0.0
n10FRing,0.0
n9FRing,0.0
n8FRing,0.0
n7FRing,0.0
n6FRing,0.0
n5FRing,0.0
n4FRing,0.0
nFRing,0.0
nG12HRing,0.0
n12HRing,0.0
n11HRing,0.0
n10HRing,0.0
n9HRing,0.0
n8HRing,0.0
nG12aRing,0.0
n6HRing,0.0
n9aRing,0.0
n8aRing,0.0
n7aRing,0.0
n6aRing,0.0
n8FARing,0.0
n4aRing,0.0
n3aRing,0.0
naRing,0.0
n5aHRing,0.0
n4aHRing,0.0
n3aHRing,0.0
naHRing,0.0
n7Ring,0.0
n7HRing,0.0
ATS7dv,0.0
ATS8dv,0.0
ATS0se,0.0
Xp-0d,0.0
Xp-1d,0.0
ATS6v,0.0
ATS5v,0.0
ATS2v,0.0
Xp-2d,0.0
MID_X,0.0
MID,0.0
VSA_EState1,0.0
ATS2pe,0.0
n6Ring,0.0
ATS6se,0.0
ATS5se,0.0
Kier1,0.0
MIC5,0.0
MIC4,0.0
VE2_Dzpe,0.0
VE3_Dzpe,0.0
AATS2are,0.0
Xc-4d,0.0
Xc-6d,0.0
ATS6pe,0.0
ATS5pe,0.0
Xc-4dv,0.0
Xc-6dv,0.0
ATS1pe,0.0
n5Ring,0.0
n4Ring,0.0
n3Ring,0.0
nRing,0.0
nFARing,0.0
n5HRing,0.0
n4HRing,0.0
n3HRing,0.0
nG12Ring,0.0
n12Ring,0.0
n11Ring,0.0
n10Ring,0.0
n9Ring,0.0
SlogP_VSA11,0.0
SlogP_VSA9,0.0
SlogP_VSA7,0.0
n5FARing,0.0
SMR_VSA8,0.0
n6FARing,0.0
SMR_VSA2,0.0
PEOE_VSA13,0.0
ATS1v,0.0
n7FARing,0.0
ATS7d,0.0
ATS0Z,0.0
n11FaHRing,0.0
n12FaHRing,0.0
nG12FaHRing,0.0
n4FARing,0.0
VR2_Dzi,0.0
nHeavyAtom,0.0
n12FAHRing,0.0
n11FAHRing,0.0
n9FAHRing,0.0
n8FAHRing,0.0
n7FAHRing,0.0
n6FAHRing,0.0
n5FAHRing,0.0
SRW03,0.0
SRW02,0.0
TMWC10,0.0
GGI4,0.0
n6AHRing,0.0
GGI1,0.0
nF,0.0
nRot,0.0
nCl,0.0
nBr,0.0
nI,0.0
SRW08,0.0
nX,0.0
n4FAHRing,0.0
SRW05,0.0
SRW04,0.0
VAdjMat,0.0
SpAD_A,0.0
Zagreb2,0.0
nP,0.0
PetitjeanIndex,0.0
nBridgehead,0.0
Radius,0.0
nH,0.0
nB,0.0
GGI8,0.0
nC,0.0
MWC09,0.0
MWC08,0.0
MWC07,0.0
MWC06,0.0
MWC05,0.0
nN,0.0
MWC02,0.0
VR3_Dzi,0.0
VR1_Dzi,0.0
VE3_Dzi,0.0
nO,0.0
VE1_Dzi,0.0
nS,0.0
LogEE_Dzi,0.0
SpAD_Dzi,0.0
SpMax_Dzi,0.0
nAromBond,0.0
nBondsA,0.0
nBondsT,0.0
nBondsS,0.0
nBondsO,0.0
nBonds,0.0
MWC01,0.0
n8FaHRing,0.0
n7FaHRing,0.0
n6FaHRing,0.0
n5FaHRing,0.0
n4FaHRing,0.0
nFaHRing,0.0
n9ARing,0.0
n8ARing,0.0
n7ARing,0.0
n6ARing,0.0
n5ARing,0.0
n4ARing,0.0
n3ARing,0.0
VE3_A,0.0
Zagreb1,0.0
n4AHRing,0.0
n3AHRing,0.0
nAHRing,0.0
nG12ARing,0.0
n12ARing,0.0
n11ARing,0.0
n10ARing,0.0
nG12AHRing,0.0
n12AHRing,0.0
n11AHRing,0.0
n10AHRing,0.0
n9AHRing,0.0
n8AHRing,0.0
n7AHRing,0.0
n5AHRing,0.0
WPol,0.0
SpAbs_A,0.0
LogEE_A,0.0
MW,0.0
n8FHRing,0.0
n7FHRing,0.0
n6FHRing,0.0
n5FHRing,0.0
n4FHRing,0.0
nFHRing,0.0
n12FRing,0.0
n11FRing,0.0
n5FaRing,0.0
n4FaRing,0.0
n9FaHRing,0.0
nG12FHRing,0.0
n12FHRing,0.0
n11FHRing,0.0
n10FHRing,0.0
VE2_A,0.0
nG12FaRing,0.0
n12FaRing,0.0
n11FaRing,0.0
n10FaRing,0.0
n9FaRing,0.0
n8FaRing,0.0
n7FaRing,0.0
n6FaRing,0.0
n10FaHRing,0.0
nFaRing,0.0
SssssB,0.0
SsssB,0.0
SssBH,0.0
SssssBe,0.0
SssBe,0.0
SsLi,0.0
SdsN,0.0
SsssNH,0.0
StN,0.0
Si,0.0
SssNH2,0.0
SsNH3,0.0
Mm,0.0
Xpc-4d,0.0
SssSiH2,0.0
SsSiH3,0.0
SsF,0.0
NssSiH2,0.0
SssssN,0.0
NsssSiH,0.0
NssssSi,0.0
NsPH2,0.0
SsSH,0.0
SsssssP,0.0
SdsssP,0.0
SsssP,0.0
SssPH,0.0
SsPH2,0.0
SddC,0.0
NsCH3,0.0
SpMax_D,0.0
SdssS,0.0
SpAD_D,0.0
SssSe,0.0
SdSe,0.0
SsSeH,0.0
SsssssAs,0.0
SsssdAs,0.0
SsssAs,0.0
SssAsH,0.0
SsAsH2,0.0
SssssSn,0.0
SsssSnH,0.0
SdCH2,0.0
SsSnH3,0.0
SsBr,0.0
SddssSe,0.0
SdssSe,0.0
SaaSe,0.0
LogEE_D,0.0
VR1_Dzv,0.0
VE3_D,0.0
VE2_Dzv,0.0
VE1_Dzv,0.0
LogEE_Dzv,0.0
SpDiam_Dzv,0.0
VR1_D,0.0
VR2_D,0.0
SssSnH2,0.0
NssssSn,0.0
NsssSnH,0.0
NssSnH2,0.0
NdNH,0.0
NssNH2,0.0
NsNH2,0.0
NsNH3,0.0
NssPH,0.0
NaaaC,0.0
NaasC,0.0
NsssP,0.0
NddsN,0.0
NdsssP,0.0
SssssSi,0.0
NdsN,0.0
NsssNH,0.0
NtN,0.0
NaaNH,0.0
NssNH,0.0
NsSiH3,0.0
NsF,0.0
NaaO,0.0
NssO,0.0
NdO,0.0
NsOH,0.0
NssssN,0.0
NaasN,0.0
NsssssP,0.0
NaaN,0.0
SsssSiH,0.0
NsGeH3,0.0
NsCl,0.0
NddssS,0.0
NdssS,0.0
NaaS,0.0
NssS,0.0
NdS,0.0
NsSH,0.0
NsssssAs,0.0
NsssdAs,0.0
NsssAs,0.0
NssAsH,0.0
NsAsH2,0.0
NsI,0.0
NsssGeH,0.0
NssGeH2,0.0
NsSnH3,0.0
NsBr,0.0
NddssSe,0.0
NdssSe,0.0
NaaSe,0.0
NssSe,0.0
NdSe,0.0
NsSeH,0.0
NssssPb,0.0
NsssPbH,0.0
NssPbH2,0.0
NsPbH3,0.0
NssssGe,0.0
VE2_Dzp,0.0
VE3_Dzp,0.0
LogEE_Dzare,0.0
SIC4,0.0
VE1_Dzare,0.0
VE2_Dzare,0.0
VE3_Dzare,0.0
ATSC2are,0.0
VR1_Dzare,0.0
VR2_Dzare,0.0
VR3_Dzare,0.0
SpMax_Dzp,0.0
VR1_Dzpe,0.0
SsGeH3,0.0
AATS1m,0.0
AATS0m,0.0
SpAbs_Dzare,0.0
AATS0Z,0.0
SpMax_Dzare,0.0
SpDiam_Dzare,0.0
VE2_DzZ,0.0
SpAD_Dzare,0.0
LogEE_DzZ,0.0
SpAD_DzZ,0.0
SpDiam_DzZ,0.0
SpMax_DzZ,0.0
NdCH2,0.0
ETA_psi_1,0.0
VR3_Dzpe,0.0
FCSP3,0.0
